Review-Body,label
superb product within range,1
it,1
overall phone is good,1
bought it for my wife,1
battery life is to good screen quality is best for video and soft touch screen,1
orderd for neighbor and its working good,1
the phone is too good,1
best mobile phone for everybody,1
good,1
certainly for me it,1
good,1
attractive and reasonable price,1
too much lag,1
very good for the value,1
i have got what i wanted to get,1
upgraded from poco f,1
the person loved it and have been boosting about its features,1
overal product is performing well,1
very nice phone,1
got this phone for,1
camera is not good,1
superr performance,1
over all good,1
i like battery what i don,1
all is good,1
like,1
i do like this device,1
good,1
camera is poor results,1
low quality camera,1
ok,1
fingerprint okkkkk battery gooddd camera okkk,1
great in this price range,1
worth money,1
battery life super,1
the media could not be loaded,1
i am satisfied,1
good product,1
best phone under,1
so far the phone has been goodgood camera quality too,1
nice performance every thing is upto the mark,1
i loved this phone,1
the built quality,1
best ever experience of my life after using,1
best every day using phone,1
not good and seller also not good in packing,1
the media could not be loaded,1
awesome phone,1
i have been using oneplus phones since the launch of one plus,1
may be not very good for photography but it is overall a very good phone,1
perfect device for me,1
very slim mobile look and feel,1
best looking phone,1
light weightedelegant lookamibent displaysleek styleflawless working experiencegood sound qualitycamera damn goodstorage vastno space issueno lackingsuper vooc chargering,1
fingerprint reader works really well,1
product is good,1
good working condition,1
genuine review,1
the media could not be loaded,1
oppo always exports premium quality mobiles,1
this mobile was nice,1
i like massive design and colour,1
good fone,1
nice phone with best features,1
a budjet phone with all required features,1
this product deserves five,1
absolutely gorgeous phone and fastest speed and camera quality,1
good phone on this price tag,1
this smart fon looking is very nice camera quality is very good fast charging finger print and face lock fast,1
product is good withbest battery backup and charging speed,1
this is the best phone i ever had till now in the last,1
i like this product,1
good battery backup,1
value for money,1
best mobile in the price segment don,1
nice phone,1
battery charging or backup is so great,1
it,1
i loved how fast this phone is,1
in action it was mentioned,1
good,1
nice,1
oppo is very good company but bettery backup is very bad mobile looking is very good,1
batt time is so good sound good camera ok,1
good,1
nice phone,1
likes it,1
there is,1
the media could not be loaded,1
all things are good,1
i ordered this phone for my brother,1
good product n original,1
good,1
the battery life is very bad,1
i would like to suggest to those who are looking a device in this range i used this device last,1
have charged it thrice,1
good product,1
like amazon fast delivery and perfect price range than other online market store thanks amazon,1
super phone i like it,1
nice product delivery date of india,1
i bought it for my mother in law and she likes it and can use it comfortably,1
love it,1
phone looks very attractive in bahamas blue colour,1
nice product,1
good,1
good product,1
camara is not good in low light,1
i am happy,1
inam using this phone one month battery life is good,1
a must buy phone at an affordable price,1
nord ce,1
nice camera,1
this product is awesome and has become my favourite phone it,1
all features are good,1
overall phone good but there is some features not available,1
brilliant phone,1
value of money,1
good value for money,1
prosdisplay,1
nice product,1
seems good till date,1
i have a best experience with this oppo phone and amazon is very good with timely and safe delivery,1
battery life very good,1
the media could not be loaded,1
purchased for my mother,1
so far so good,1
oneplus as always never fais to disappoint,1
satisfied,1
value for money,1
camera is superb and battery is also good,1
good,1
at first after reading about the nagetive reviews i was very much confused but now totally relieved after a month of usage,1
good productsihave use mobile lest,1
an absolute delight to have this phone in hand at such a throwaway price,1
fingerprint reader is tooo good,1
i like it,1
after few days battery life is reduced,1
g,1
good,1
processor is bit slow,1
xiaomi has provided a magnificent smartphone in low budget section with increadible feature and great visual asthetics,1
ok,1
the media could not be loaded,1
camer and battery is too good for this cost,1
phone is good at this price but camera quality is very poor,1
nothing to like everything to dislike,1
dislikes,1
battery life bikul achi nhi hi,1
battery drain guickly,1
battery discharging quickly,1
call voice eco when it is on call as land line phone,1
battary is very good bt display quality very bed,1
it will going slow when you are recoding the video on snapchat on that time the screen goes frezz,1
back camera is showpiece because is not working,1
charging adapter came with phone turned out to be defective,1
its a good product and handy,1
awaaz hi nahin hai volume ki gadbadi hai,1
this is high end budget phone that is packed with features,1
camara is ok for normal photography,1
overall features are greag but camera quality is not so good,1
very bad experience with this phone,1
sound quality is not good it,1
camera not,1
display no doubt best but do not expect great visual as compared to flagship,1
phone hangs so many times,1
product is good but if you are looking for camera phone than this phone is not for you because,1
camera quality bad,1
all are good,1
the screen is not having gorrila glass protection,1
all are fine,1
very low audio while on calls,1
nice,1
lagging some time,1
poor camera quality,1
apart from the display,1
camera quality is very bad,1
the product is good but delivery was another level slow after more than one week delay with delivery i went to collect the product by myself,1
phone hang hota hai,1
disliked camera quality,1
poor camera quality and overall not satfied with the phone,1
some times it,1
camera quality is bad,1
please don,1
i,1
camera quality is very baad,1
its video quality is poor,1
i must say this phone is the worst purchase i have ever made,1
amazing,1
camera and performance is worth,1
fingerprint quality and charging speed is good,1
camera,1
as it is said to be trusted brand,1
camera quality is worst,1
great battery life,1
slow,1
like but battery is too disappointed,1
not impressed with camera quality and audio clarity,1
camera not good quality,1
new phone getting hanged frequently,1
good,1
i bought,1
blue tooth is not working,1
the media could not be loaded,1
i raised the quiery return replaced on,1
so much heating,1
finger trip not used camera of fornt too much bad,1
amazing,1
mobile battery runs low,1
just okay not good,1
hanging issue so take a look and all is well nd battery life is awesome,1
ok,1
expected more speed in operation,1
no much difference between,1
display not good very low brightness,1
to normal usage it is not for gaming,1
ir not include,1
processor is not powerful,1
camera quality is very lowdon,1
face lock slow and battery ok camera is worst,1
good products,1
camera quality is not that much good as described but other function are good,1
not bad,1
average price so good phone,1
camera just ok but not as expected in this range,1
good phone,1
good,1
please improve finger print quality,1
i am satisfied this phone,1
camera features not good,1
back camera is not good,1
not working properly suddenly got stuck,1
good phone,1
the media could not be loaded,1
old features with new namecamera quality is very bad,1
overall good but not very good it,1
nice mobile but camera is not standard quantity of,1
avreeg,1
fingerprint is completele done,1
battery quality is not good,1
like,1
it,1
nil,1
under performence,1
camera quality not good,1
yes i am like thise,1
i like all things but camera quality is not good as much,1
gb ram but mobile phone is slowly working,1
good one,1
all over phone is ok,1
didn,1
some time fingerprints sensor not detected,1
just ok phone,1
just average,1
you should not buy this mobile because i have use this phone regularly you should buy realms c,1
there is no back case in the box,1
screen issue started after using one day,1
speaker has a low sound,1
average phone,1
call volume for voice not ok,1
no,1
good thing about phoneaverage camera,1
not good as compared to other phones at this range,1
after,1
good,1
battery backup ist very p,1
audio is not working properly when reboot the mobile it,1
camera quality is badpersonal use ke thik thak hai,1
camera quality is worst,1
voice clarity no,1
for home,1
touch performance was very poor,1
worst front camera,1
good for the price of the phone,1
some times fingerprint reader not working properly,1
it is not a good smartphone,1
they don,1
front camera is very bad,1
camera quality of phone is worst outherwise but redmi have to improve camera quality very disappointed,1
the phone is working fine but not having ir device to operate as tv control as i am doing for earlier amazon redmi,1
review after long usage,1
dislike,1
value formony,1
kharab h,1
battery life is good but camera quality is poor,1
this phone should be within,1
poor camera quality,1
this is a good phone but the speaker is not so good,1
just good,1
this is the worst product ever i have seen,1
battery life is low camra,1
nice phone,1
its our,1
overall its good and satisfied for the price,1
excellent brand and functions camera quality best display is better sound quality is better fingerprint working properly and overall experience is good,1
it,1
charging of battery have so long time,1
i,1
bought nord ce,1
all the features are good like battery power,1
camera quality is very good compared to samsung phones in this price range,1
camera is decent no front flashlight though,1
battery drains like iphone,1
a balanced phone i would say,1
the media could not be loaded,1
it,1
value of money,1
amazing,1
very good,1
jai,1
mobile is good at this price,1
it is a budget phone but it feels cheaper to the touch,1
best phone in this budget no heating problem smooth screen touch camera quality awasomnot c plus charger coming,1
good quality,1
phone looks decent and slim,1
it,1
this is a good phone under this budget,1
phone is better as expected from redmi and the delivery was on time,1
excellent product,1
good device considering the price,1
battery quality is not good not performing well,1
super,1
feeling is good,1
good,1
good product,1
ossam,1
comparatively very good product in budget,1
product is good but protection,1
redmi,1
nice mobile,1
it is good but voice is not louderbattery backup is good overall performance is in this range,1
all over good,1
touch quality not bad need better qualityapart from that everything ok,1
battery backup too good,1
great phone,1
mp camera is good,1
pure value for money,1
works good but start lagging on heavy use,1
handy product,1
good phone under,1
best in budget,1
nice phone color also,1
avarage,1
fingerprint sensor is quite slow that,1
no back cover and headphones was provided with the mobile,1
ok is goodi give a presentation to my wifei know very well for the six months for,1
awesome product,1
good product,1
i thik it is the best product in this range of smartphone devices,1
plz don,1
not from hardcore gaming,1
overall a good product,1
battery performance is not satisfied,1
very good product,1
suporb product,1
it,1
camera is not good as expected,1
regularly,1
my primary phone screen shattered and due to lockdown i,1
like,1
good at,1
liked,1
battery backup is awesome but i am watching something in youtube,1
very good mobile and also price,1
this is nice mobile in this range,1
good battery life,1
battery is too good and it is comfortable feel in hands,1
camera quality is not so good,1
lalach,1
fingerprint very slow,1
dislike,1
amazing,1
avg,1
camera quality is very bad,1
na,1
we all know samsung has made it segment,1
back camera is good but frot camera is worst,1
average,1
compare,1
good,1
camera if f,1
as per price,1
camera quality is very poor,1
good product,1
overall good,1
good,1
actually people,1
feels like processor is slow,1
camera quality is not good,1
mobile battery problem,1
amazing,1
not value for money,1
battery is too week,1
after using for almost,1
was having high expectations while buying,1
charger is just horrible,1
badi galti ho gayi isko purchase karke,1
i got the back cover with yellow dots and in very bad condition,1
ok,1
camera quality not so good,1
camera is not good,1
good phone,1
camera quality is very bad do not buy this phone,1
not bad avarge,1
battery and camera bad,1
writing review after,1
front camerascreen brightness,1
disappointed with this mobile,1
finger print sensor is not fast,1
camera quality is worst,1
hitting problem,1
camera not good heating when changed,1
writing this review after using one and half month,1
i,1
front camera,1
camera is bad,1
worst phone ever,1
one of good mobile in budget price range camera is bit low overall decent product,1
salfi not ok,1
ok,1
heat up problem in very short use,1
less value of phone as per cost,1
battery backup is not good as they saidfinger recognising is also not goodphoto clarity is very goodsound effects are nice,1
worst battery,1
why earphones r not available to this phone,1
camera quality is not good,1
totally vest,1
finger print reader is not good,1
phone is looking very good,1
finger print scanner is good but camera quality is not up to the mark,1
don,1
camera quality poor,1
this is my first oneplus phone and i,1
sound and speaker quality are not upto mark,1
average phone,1
because of camera quality poor,1
compared to cost it carry,1
battery life is shorter,1
hi sellers please provide in the box case include,1
camera qulaittis very poorbattery is goodamazon service is good but product is not as good,1
camera quality is not good,1
ok,1
vijay rom,1
been using since,1
very good mobile phone camra quality and battery life is good in this price range is very good looking,1
its very good for decent user no worry aboat performamce,1
amazing phone,1
all are good but camera are avrage and this model don,1
nice product,1
the media could not be loaded,1
nice mobile,1
worth for maney,1
overall good product,1
everything is best,1
good one,1
its okey,1
camera super,1
like,1
good,1
screen quality very nice,1
nice phone,1
i love this product it,1
nice phone for their value,1
the camera was not as expected,1
thoda bhari hbaki sab okkkkkkk,1
the media could not be loaded,1
best quality,1
good one,1
yes,1
heat the phone,1
value for your money,1
sound werry low,1
good purchase,1
ok,1
good battery backup,1
value for money,1
okay,1
like,1
good value for money,1
awesome,1
very good phone at this price,1
good,1
the photo colour is not original but amazing photos,1
overall nice product,1
good,1
best purches,1
nice,1
nice phone,1
it,1
good one,1
good,1
very good phone around,1
battery backup is average,1
good,1
need to increase camera quality,1
nice,1
ph ph,1
value for money,1
good,1
i dont like camera quality of this smartphone,1
good one from oneplus,1
camera,1
v,1
it was good product in budget,1
after one month used the best mobile,1
varry nicely products,1
small sound,1
i absolutely love this phone,1
just wow,1
good phone,1
setisfy,1
good,1
good,1
nice phone i m loving it,1
good product,1
macro camera should be better,1
best camera battery and fast charging,1
best quality,1
nice mobile overall,1
no headphones provided,1
could be better compared with,1
good phone but battery backup needs to be improved,1
nice phone on this price,1
nice phone i lovebit,1
awesome look and feelaverage performance and battery backup,1
till now we didn,1
camera is average,1
brand name they use most powerfull processor in every mobile phone,1
battery capacity need to be improved to,1
headphone was not included in the box,1
it,1
lighter,1
like that product go for it,1
camera on time mobile hanging,1
nice phone and decent camera at this price,1
used this phone for a week and here,1
battery life getting,1
nice but os,1
camera is not as expected,1
very good processor and also censer,1
fast,1
na,1
my phone,1
nice,1
good back design,1
very good look,1
gud phone if your budget,1
camera quality very average,1
amazing to get this mobile at this price,1
the overall product is good,1
purchased in apr month,1
the battery of the phone is good and the phone looks good but the display quality is also good,1
very light phone,1
phone is light weight,1
value for money,1
finger print,1
camera quality thik nhi hai,1
one and only plus point is its fast charging,1
display refreshing rate not too good,1
nice,1
not bad,1
worst camera wualy,1
over all its good,1
nic phone,1
fast charging,1
nae,1
it,1
best one,1
very useful and good phone,1
battery life is really good,1
battery is gooddisplay is not that good,1
name,1
good one,1
good,1
quality is good,1
nice,1
gud phn this price range,1
battery life is really good because of,1
hang hota he,1
camera quality is extremely good but the battery and fingerprint sensor is average,1
it is good looking phone but battery is avrage continue using time,1
this is a good phone but if you have the budget of,1
everything is superb except the battery,1
excellent phone,1
camera average,1
camera thoda optimiz chahiyabattery thodi jyada chahiye thi,1
in love with this phone,1
i got it for,1
phone is realy very good,1
sach a nice mobile,1
like,1
some heating issue,1
nyc picture quality,1
not bad this price range,1
in starting it was getting fully charged within,1
i disliked the camera quality,1
camera,1
camera quality not good,1
good phone worthy for the price,1
average,1
best mobile in low cast,1
battery backup superb and fast charging,1
best in price and all,1
not bed,1
good,1
nice phone,1
upgrade battery amh,1
super,1
super oppo,1
warmth,1
nice product,1
no,1
no earphones given in,1
good nice,1
good phone,1
value of money,1
good,1
value for money,1
fast charging,1
hanging problem,1
but camera is average,1
like product,1
value for money,1
value for money,1
worth to buy this product with this price range,1
avrage,1
good,1
charger me dikkt h,1
not bad,1
over all good mobile,1
it,1
i like it,1
good,1
pasand,1
overall good in this price range,1
nice phone on this price,1
good product,1
i like this product,1
value for money,1
good,1
light weight and beautiful,1
fingerprint sensor is very goodbattery life is also goodcamera is decent but,1
very good phone best in price rangeloved to buy items from amazon,1
good phone at this rate,1
screen brightness is medium,1
good,1
display not good,1
best screen quality,1
good,1
nice product camera quality is that best,1
superb,1
i like this phone colour feature but i dis appointed it can hart up quickly,1
mobile is good but battery quality is poor,1
the mobile is very nice and happy with its performance,1
sound quality not good,1
the media could not be loaded,1
very good and nice,1
all battery backup good model good this camera is not good,1
good,1
ok,1
good one mobile,1
nice phone,1
best mobile ever,1
i like it,1
nice mobil,1
nice,1
nice phone in this price range,1
good,1
phone is good but camera and battery is average,1
dislike,1
worst product,1
nice phone under,1
ok,1
good phone,1
ko,1
great experience to use this,1
better than other phone,1
supper,1
not bad,1
good products,1
lack of features,1
best camera,1
nice look thin and,1
ok,1
good one,1
nice smart phone,1
nice phone in this budget,1
overall good but camera quality is poor,1
nice phone,1
mobile is getting heated up while charging,1
battery life,1
backside is not looking good,1
nice phone,1
nice phone,1
dislike this camera,1
i like this phone,1
thank you,1
very good,1
nice budget phone,1
battery backup issue,1
good,1
find good quality,1
value for money,1
nice product,1
i like you your phone,1
excellent,1
nice mobile phone,1
good quality,1
it,1
battery frequently when using mobile heet,1
oppo a,1
worth purchasing,1
ok good phone thanks amazon,1
good phone,1
worth it in price so many functions is there but sometimes having issues in sound while calling,1
best mobile comprising of all latest features,1
picture is not as good as expected,1
it,1
nice,1
value for money,1
good fon but showing,1
good one,1
it,1
very low voice coming while speaking phone calls,1
nice,1
sir,1
ok,1
like,1
nice mobile,1
like,1
nice,1
perfeect piece,1
camera quility is not good under price,1
worth to price,1
peso ke hisab se thik he,1
like,1
average,1
nice phone,1
very nice mobile,1
good,1
above average phone,1
good,1
i like this mobile very much also good product,1
good,1
recommend purchase,1
i like this product,1
ok,1
for camera users please don,1
camera quality is not so good,1
there is a heating issue,1
good product,1
the media could not be loaded,1
go for it,1
as well as samsung,1
i like this phone for the light weight and looks perfect in hand,1
awesome features this phone good quality,1
product expected is excellent,1
good mobile,1
gud product,1
good,1
very nice,1
ye,1
picture quality is average,1
nice product,1
like,1
good,1
good product,1
good,1
average,1
product was awesome,1
good,1
good product,1
nice,1
finger print sometime it,1
amazing,1
good at all,1
vaise thik hai,1
display is little bit slow,1
overall good,1
good quality value for money,1
picture,1
camera not good but mobile performance good,1
low voice,1
battery not going long,1
good,1
amazing,1
good,1
good phone,1
the media could not be loaded,1
good mobile phone in this segment,1
good about quality but very soon get cracked,1
i like the phone,1
mobile is good easy to use with single hand and the best part is the,1
i am in love with this phone,1
excellent lower midrange smartphone with nice look and appropriate performance,1
camera quality is very poor,1
excellent camera with good looks,1
i didn,1
during whatsapp call,1
ye mobile acha nhi haiabhi,1
in this price range the looks and built quality are great,1
this product gifted from me to my son,1
got the delivery nicely everything is good but the mobile,1
gud,1
nice,1
this is not good product if want to buy buy another one,1
in box it is mentioned headphones in accessories but it was missing while unboxing it,1
right time delivered,1
battery not good,1
good,1
good,1
all r good,1
good,1
good,1
good,1
i brought this mobile for my dad he likes it good mobile budget friendly,1
super,1
bought this for my father,1
nice,1
ok,1
worth to money,1
good,1
not bad,1
best,1
thik hai,1
great phone,1
long last battery,1
camera quality is note good,1
battery can be more better,1
just ok,1
best phone,1
camera quality is good but features are little less than samsung m,1
nice phone,1
till today i am getting clarity about battery life but fingerprint and camera quality are good,1
doesn,1
finger print okcamera quality avaragebattery life,1
i did not have click any photos on unboxing time,1
good product,1
good,1
overall nice performance but after sometimes it will start lagging little bit but you can play pubg and free fire with a smooth experience,1
battery is good,1
battery life and camera is excellent,1
good,1
phone is actually very good,1
good,1
screen is absolutely amazing,1
super this price,1
the media could not be loaded,1
good phone i had taken this phone for my dadhe loved lot,1
only camera problem,1
very good phone,1
valuable price and quality,1
camera quality could have been better,1
not strong build quality,1
camera quality is very poor,1
value for moneyfulfil expectations,1
good phone in this amount,1
nice battery and displayvery poor cameraoverall good phone,1
processor was littile slow,1
gr,1
camera is super cool,1
good,1
nice choice,1
bhut acha mobile hai chargeing bhi bdhiya hai,1
best phone at reasonable price nice product must buy,1
better is so great and fingerprint is very first also face recognition after all this product is very very beautiful and stylish for me,1
very nice n useful,1
good product,1
very good,1
good phone and nice processor at this price point,1
it has a very smooth os and like the handling,1
excellent mobile phone,1
send earphones as well,1
phone design is quite good,1
ok,1
nice phn,1
i like fhd,1
finget print is fast,1
i like it,1
oppo mobile is thin or good looking,1
good phone for daily use with oneplua brand values,1
nice one,1
recommended product,1
bekar h,1
simply amazing,1
value for money,1
i am very happy,1
nice product to buy,1
recommended for low budget,1
the media could not be loaded,1
dissatisfied with dual apps feature,1
good mobile for middle class peoples,1
good,1
i bought this product for fast charging and i,1
display clarity low,1
best phone on this segmentnice camera,1
nice phone,1
battery,1
nice product,1
every thing is good,1
finger print sensor is good,1
nice,1
valu of mony,1
phone is doing well using from last,1
a good phone to be handled with one hand wrt size,1
camera is good overall performance is goodit,1
awesome,1
you can not compare it with flagship series of oneplus,1
camera quality is not as expected,1
camera is good,1
battery backup is not batter,1
super phone,1
this phone is a good budget phone to buy,1
fingerprint reader awasomebattery,1
camera,1
good,1
good phone,1
at this price range,1
the camera is very amazing and the battery charging is very fast,1
finger print perfect,1
like,1
battery is drained out very quickly,1
camera quality was not good,1
the camera quality in indoors is poor,1
camera quality and clarity expected a lot,1
fingerprint works excellentbattery for me more then enough and,1
looks like premium phone,1
i just looked for clean os,1
batter life is averagefinger print reader is good,1
nice phonevery light weightgood camera qualityclear audiocrystal clear screen,1
oneplus brand name is quite enough,1
the paint work is not good bcz it,1
it,1
the media could not be loaded,1
like the build and ease of use,1
over all performance is good,1
phone is really good but the bad things about phone is battery will be drained in half day and while call it gets mute and wifi connect automatically though it,1
g mobile best phonenice cameraandroid,1
stereo speakers should be there,1
good phone but there aresome problems as low proximity sensor,1
like,1
battery is goodlook is gooddisplay looks goodlagging in performancecamera is average,1
rd grade camera,1
battery charger is awesome,1
bought it for my father,1
looks like a premium phone,1
performance vise and user vise is the best phone,1
phone works pretty well,1
fone look is good but calling speaker little bad,1
great phone,1
simply if you are a photography freak,1
phone is good,1
thickness could have been reduced,1
good mobile,1
dislike does not feel the one plus premiumness and average camera and battery,1
best performance in this budget,1
please take care of the streaming apps,1
good design,1
good finger print good battery backup camera average not bad,1
the media could not be loaded,1
never been disappointed yet,1
the media could not be loaded,1
mobile is good but just improve cameraquality and battery because bafter,1
best,1
yr jb tumko iska lite version launch krna hi tha toh phle hi bata dete ki iska light version bhi aayega toh m isko nhi leta or light version leta dono m koi khaas fark nhi h same h,1
camera class,1
nice phone,1
camera quality should have been more,1
battery life is very high,1
display is good,1
waight,1
nice mobile and worth it,1
it,1
battery life too bad and always mobile going like mi cell phone,1
fantastic battery life,1
liked more,1
this phone look nice,1
phone is work smooth compare to other phone,1
performance is good,1
pros,1
some,1
battery life good,1
go for it its really nice in this pricethanks amazon also before it i was very upset co,1
all fine,1
good phone i m happy but please delete chinese apps like yt tube helo app but samsung is the best,1
very well,1
very nice,1
battery life is good,1
medium,1
kam dam bahut hi accha phone hai ye phone,1
nice decent,1
seems ok for now,1
goood,1
good product,1
nice mobile,1
very nice mobile for best prize and very good battery backup thnks to oppo,1
genuine product,1
look wise not good,1
great phone for daily use,1
overall nice phone,1
this is good,1
good,1
nice,1
worthy for budget,1
this phone is great,1
good,1
mobile build quality is good,1
value for money,1
nice phone,1
every thing fine,1
mobile looks slim,1
received good condition,1
headset is missing in the package,1
good product and goood battery life any one can go for it since it,1
camera is not good when use for scanning on adobe application,1
the product is working fine,1
i like this product,1
very nice mobile,1
i like it,1
not bad but battery life is not good,1
it,1
good but camera is not that much good,1
good,1
ok,1
battery life,1
best offerrrate,1
very nice,1
very sensitive key pad,1
good,1
good,1
paisa wasool hai product hai jiske liya hoonwo khush hogaya always good oppo mobile,1
the swiftness od a,1
nice product,1
it,1
good product,1
excellent product,1
on an average phone,1
i like this,1
liked the phone on first look,1
okay,1
nice one,1
gb ram and,1
battery life not long,1
good phonebut if you spend,1
more than,1
very good phone in this budget,1
good,1
good rate,1
over all good in this price,1
good,1
good product in this range,1
nice product fast delivery,1
picture good quality,1
mah battery gives massive response and easy way for,1
achcha mobile nahin hai camera bahut kharab hai nahin lena is mobile ko,1
phone looks good but the camera quality is not upto the expected markseems blurry,1
better and rate wise value products,1
really good,1
camera is good for girls,1
superb,1
good,1
good,1
very nice i like it very much,1
best phone,1
this phone is best at its mid budget like the performance,1
clearity superb,1
super,1
all function are good,1
overall very nice,1
best phone under,1
good,1
very good quality product,1
at this price range best in the marketeverything is good in this phone,1
the best mobile,1
gud,1
battery life isn,1
supr,1
value for money,1
super,1
touch screenawesome phone,1
good product,1
best economic mobile,1
nice product,1
oppo,1
very good product,1
ok,1
awesome,1
nice looking wow wow wow,1
good,1
best performance mobile,1
is this good product for this price,1
good,1
best phone,1
awesome products,1
amoled screen is big,1
speakers of this phone are malfunctioning,1
it,1
battery backup is good,1
don,1
it,1
nyc phone good camera battery,1
all off,1
i,1
though a little expensive,1
its ok phone not bad this amount,1
this mobile is hanging toomuch,1
phone look wise and performace wise is good,1
camera quality with regards to its overall perfomance is very poor,1
not good performance,1
the media could not be loaded,1
good,1
i don,1
very good,1
good product,1
gzb,1
audio sound is very bad performance while calling,1
mobile weight,1
very nice product,1
this price not a good phone,1
all over good,1
like,1
value for money,1
good product,1
jice,1
perfect budget phone,1
good phone under,1
this product is very good,1
battery is very high capacity,1
fingerprint is very fast or battery use is very nice and camera quality is good but need more in camera feature,1
no fm,1
i like this mobile,1
good experience,1
good phone,1
camera and processor,1
battery or touch goodcamera quality poorsenser not working properly,1
super,1
but camera quality is very poor,1
good battery life,1
this phone has no new future but with old miui future are very good and update of miui is strong,1
super,1
excellent,1
overall a good phone,1
good product and good quality,1
tish is very good smartphone,1
all fine,1
good quality,1
good mobile phone,1
nice,1
study for education,1
this fone is too good it this money price,1
nice,1
excellent,1
nice phone,1
nice,1
very good product,1
good,1
it comes with more thickness and it,1
very good,1
nice,1
i feel good one,1
good product,1
very good phone,1
wringss,1
nice products,1
battery camera quality nice,1
wow battery,1
good betrey,1
simple superb,1
nice product,1
as the price is concern the mobile is ok,1
i like it,1
phone quality is good but phone call is not made easily but it is made in same net work by other company phone,1
battary,1
well everything is fine budget phone,1
very good,1
gaming experience better,1
good good quality phone,1
mi good mobile,1
that,1
awesome features,1
redmi,1
nice,1
all good,1
i,1
thank you,1
best product,1
nice mobile,1
best,1
nice phone,1
amazing phone i used for last,1
it,1
gzb,1
fingerprint reader and battery life to good and also camera quality is also good,1
good phone with good battery backup and good camera,1
good quality,1
all good,1
looking so good and battery life is fine,1
like,1
nice to have this mobile phone it is best buying purchase at very low budget,1
best phone good camera,1
good mobile phone,1
very good quality,1
good,1
nice phone,1
wow,1
even though,1
camera quality is not as good as expected,1
after months use,1
hang problem,1
after usage of,1
major problem in this phone is hotspots not working properly,1
camera quality not ok,1
charging is really fast,1
ok,1
camera is not good,1
w supervooc fast charger not workingit takes,1
battery performance is very very low,1
does not work like,1
this mobile phone all features is fabulous,1
camera not good,1
ok,1
good,1
camera quality is not good,1
nice phone,1
i can give,1
camera quality and battery quality is poor,1
battery life is not that good,1
good,1
normal phone,1
the camera quality is very low,1
mobile is getting over hitting,1
phone is not upto the mark not worth of,1
cost is quite high according to other rival,1
amazing,1
phone is good,1
the speaker volume is very much below average as compared to infinix,1
good product,1
mobile heating,1
ok ok product,1
network problem,1
finger print is nice but betery life osum camera good,1
not good,1
camera quality is very bad,1
camera quality not like one plus phones,1
just like average,1
all is good but camera is not up to mark,1
consbuild quality is not so good,1
no,1
if you have low budget then go for it else chose others,1
image clarity is dull,1
thik thak hai normal b b b b b b b b b b b b,1
charging speed is not enough,1
sound is very slow and battery is charging very slow,1
camera not good,1
camera quality is not good,1
poor camera,1
battery life good,1
camera and screen quality is not good,1
i like the product,1
i like the phone,1
camera quality is horrible,1
phone is really,1
nice mobileworking goodcamera also nice,1
camera not satisfied and battery life good,1
sometimes screen is damaged,1
nice,1
good looking but slow phone,1
phone is good in this price range but getting heating issue during charging,1
display quality is good,1
there is no headphone,1
it,1
big no,1
just ok,1
mobile isbhang,1
performance is ok,1
very bad quality camera,1
it,1
brightness of this phone in daylight is not good even in full brightness,1
is it comes with inbuilt gorrila glass protection,1
good in,1
phone storage is,1
name ke hisaab se,1
battery life is very bad,1
i am having issue with my battery,1
below,1
camera quality is very poor,1
all ph is good but battery life is poore only half day working after half day plugged chargerbattery disappointed,1
mobile is very smart and working well,1
overall it,1
worst thing about thi phone is the quality of camera at this price,1
too much hanging,1
good phoneprice is little bit highif below,1
rs segment mobile,1
ordered black color but delivered white color,1
not bad,1
performance,1
this phone overall a disastar,1
since it,1
product company and look good,1
earlier i used one plus,1
the best phone with good processor and best ram in its class,1
camera could have been better,1
if u r looking fr a good camera phone,1
i am not fully satisfied with this phone,1
sound quality very bad,1
mobile was heatimg after connected the charger,1
phone is only for normal user not for hard user,1
all are good,1
camera quality is very poor for this price,1
disappointed made in china phone,1
good one,1
it worked very good for two months but after the phone not working finger print,1
in less than,1
battery power not good ovreall good,1
the media could not be loaded,1
decent processor and amazing ram and memory,1
battery life is not good,1
redmi is known for midrange smartphone however picture quality from this device is not up to the mark,1
i like the product but at that price it could have been good processor as it is not suitable for gamming,1
camera quality is worst,1
ir blaster is not in this phone,1
updating after,1
ok ok,1
with that much of price,1
mm jack socket not working,1
this product is very good,1
i bought this for my childrens,1
battery performance good but camera quality is like poor,1
avarage performance iam not satisfy,1
here is no feature for auto call recording,1
average everything,1
camera quality is not so good,1
camera is ok,1
not upto the mark,1
the media could not be loaded,1
the media could not be loaded,1
ok,1
battery life not good place replies my hand set,1
coustomer care response very poor,1
camera quality and design are not good,1
overall average,1
headsets are missing in the phone box,1
points,1
speaker sound is not good and touch is not working properly,1
ok,1
in this price it superb,1
wrust product in lowest price but camera quality low,1
battery life is good and pictures quality better than others mobile,1
very nice phone,1
camera is too bad from one plus,1
amazing,1
nothing special in this mobile,1
procesing speed is not good,1
camera quality is below expections,1
battery backup is poor,1
charger is not working after,1
battery backup not good,1
the camera and softwear is best,1
good,1
nice,1
excellent phon,1
all mobile accessories,1
nice phone in reasonable price,1
i like it very much this mobile phone,1
good productcheap and best,1
build quality is good,1
mast,1
good job realmi,1
i liked the camera design of the phone,1
ideal phone for the given price range,1
nice budget phone,1
at this price range phone is good,1
